Accession	Title	Platform	Total Bases	Date Created	FASTQ	FASTQ_FTP	FASTQ_Aspera
SRR317052	GSM767849:_CshlLong_RnaSeq_K562_cytosol_longNonPolyA	Illumina Genome Analyzer II	2.97e+10	2011/07/28	SRR317052_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/SRR317052/SRR317052_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR317/SRR317052/SRR317052_2.fastq.gz
SRR317051	GSM767848:_CshlLong_RnaSeq_HeLa-S3_nucleus_longNonPolyA	Illumina Genome Analyzer II	2.89e+10	2011/07/28	SRR317051_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/SRR317051/SRR317051_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR317/SRR317051/SRR317051_1.fastq.gz
SRR317051	GSM767848:_CshlLong_RnaSeq_HeLa-S3_nucleus_longNonPolyA	Illumina Genome Analyzer II	2.89e+10	2011/07/28	SRR317051_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/SRR317051/SRR317051_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR317/SRR317051/SRR317051_2.fastq.gz
SRR317050	GSM767848:_CshlLong_RnaSeq_HeLa-S3_nucleus_longNonPolyA	Illumina Genome Analyzer II	2.89e+10	2011/07/28	SRR317050_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/SRR317050/SRR317050_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR317/SRR317050/SRR317050_1.fastq.gz
SRR317050	GSM767848:_CshlLong_RnaSeq_HeLa-S3_nucleus_longNonPolyA	Illumina Genome Analyzer II	2.89e+10	2011/07/28	SRR317050_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/SRR317050/SRR317050_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR317/SRR317050/SRR317050_2.fastq.gz
SRR317049	GSM767847:_CshlLong_RnaSeq_HeLa-S3_cell_longNonPolyA	Illumina Genome Analyzer II	2.72e+10	2011/07/28	SRR317049_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/SRR317049/SRR317049_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR317/SRR317049/SRR317049_1.fastq.gz
SRR317049	GSM767847:_CshlLong_RnaSeq_HeLa-S3_cell_longNonPolyA	Illumina Genome Analyzer II	2.72e+10	2011/07/28	SRR317049_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/SRR317049/SRR317049_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR317/SRR317049/SRR317049_2.fastq.gz
SRR317048	GSM767847:_CshlLong_RnaSeq_HeLa-S3_cell_longNonPolyA	Illumina Genome Analyzer II	2.72e+10	2011/07/28	SRR317048_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/SRR317048/SRR317048_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR317/SRR317048/SRR317048_1.fastq.gz
SRR317048	GSM767847:_CshlLong_RnaSeq_HeLa-S3_cell_longNonPolyA	Illumina Genome Analyzer II	2.72e+10	2011/07/28	SRR317048_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/SRR317048/SRR317048_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR317/SRR317048/SRR317048_2.fastq.gz
SRR317047	GSM767846:_CshlLong_RnaSeq_NHEK_nucleus_longNonPolyA	Illumina Genome Analyzer II	2.78e+10	2011/07/28	SRR317047_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/SRR317047/SRR317047_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR317/SRR317047/SRR317047_1.fastq.gz
SRR317047	GSM767846:_CshlLong_RnaSeq_NHEK_nucleus_longNonPolyA	Illumina Genome Analyzer II	2.78e+10	2011/07/28	SRR317047_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/SRR317047/SRR317047_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR317/SRR317047/SRR317047_2.fastq.gz
SRR317046	GSM767846:_CshlLong_RnaSeq_NHEK_nucleus_longNonPolyA	Illumina Genome Analyzer II	2.78e+10	2011/07/28	SRR317046_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/SRR317046/SRR317046_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR317/SRR317046/SRR317046_1.fastq.gz
SRR317046	GSM767846:_CshlLong_RnaSeq_NHEK_nucleus_longNonPolyA	Illumina Genome Analyzer II	2.78e+10	2011/07/28	SRR317046_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/SRR317046/SRR317046_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR317/SRR317046/SRR317046_2.fastq.gz
SRR317045	GSM767845:_CshlLong_RnaSeq_SK-N-SH_RA_cell_longNonPolyA	Illumina Genome Analyzer II	3.15e+10	2011/07/28	SRR317045_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/SRR317045/SRR317045_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR317/SRR317045/SRR317045_1.fastq.gz
SRR317045	GSM767845:_CshlLong_RnaSeq_SK-N-SH_RA_cell_longNonPolyA	Illumina Genome Analyzer II	3.15e+10	2011/07/28	SRR317045_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/SRR317045/SRR317045_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR317/SRR317045/SRR317045_2.fastq.gz
SRR317044	GSM767845:_CshlLong_RnaSeq_SK-N-SH_RA_cell_longNonPolyA	Illumina Genome Analyzer II	3.15e+10	2011/07/28	SRR317044_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/SRR317044/SRR317044_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR317/SRR317044/SRR317044_1.fastq.gz
SRR317044	GSM767845:_CshlLong_RnaSeq_SK-N-SH_RA_cell_longNonPolyA	Illumina Genome Analyzer II	3.15e+10	2011/07/28	SRR317044_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/SRR317044/SRR317044_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR317/SRR317044/SRR317044_2.fastq.gz
SRR317043	GSM767844:_CshlLong_RnaSeq_K562_nucleus_longNonPolyA	Illumina Genome Analyzer II	3.14e+10	2011/07/28	SRR317043_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/SRR317043/SRR317043_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR317/SRR317043/SRR317043_1.fastq.gz
SRR317043	GSM767844:_CshlLong_RnaSeq_K562_nucleus_longNonPolyA	Illumina Genome Analyzer II	3.14e+10	2011/07/28	SRR317043_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/SRR317043/SRR317043_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR317/SRR317043/SRR317043_2.fastq.gz
SRR317042	GSM767844:_CshlLong_RnaSeq_K562_nucleus_longNonPolyA	Illumina Genome Analyzer II	3.14e+10	2011/07/28	SRR317042_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/SRR317042/SRR317042_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR317/SRR317042/SRR317042_1.fastq.gz
SRR317042	GSM767844:_CshlLong_RnaSeq_K562_nucleus_longNonPolyA	Illumina Genome Analyzer II	3.14e+10	2011/07/28	SRR317042_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/SRR317042/SRR317042_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR317/SRR317042/SRR317042_2.fastq.gz
SRR317041	GSM767843:_CshlLong_RnaSeq_NHEK_cytosol_longNonPolyA	Illumina Genome Analyzer II	9.93e+09	2011/07/28	SRR317041_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/SRR317041/SRR317041_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR317/SRR317041/SRR317041_1.fastq.gz
SRR317041	GSM767843:_CshlLong_RnaSeq_NHEK_cytosol_longNonPolyA	Illumina Genome Analyzer II	9.93e+09	2011/07/28	SRR317041_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/SRR317041/SRR317041_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR317/SRR317041/SRR317041_2.fastq.gz
SRR317040	GSM767842:_CshlLong_RnaSeq_H1-hESC_cytosol_longNonPolyA	Illumina Genome Analyzer II	9.20e+09	2011/07/28	SRR317040_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/SRR317040/SRR317040_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR317/SRR317040/SRR317040_1.fastq.gz
SRR317040	GSM767842:_CshlLong_RnaSeq_H1-hESC_cytosol_longNonPolyA	Illumina Genome Analyzer II	9.20e+09	2011/07/28	SRR317040_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/SRR317040/SRR317040_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR317/SRR317040/SRR317040_2.fastq.gz
SRR317039	GSM767841:_CshlLong_RnaSeq_H1-hESC_nucleus_longNonPolyA	Illumina Genome Analyzer II	1.42e+10	2011/07/28	SRR317039_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/SRR317039/SRR317039_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR317/SRR317039/SRR317039_1.fastq.gz
SRR317039	GSM767841:_CshlLong_RnaSeq_H1-hESC_nucleus_longNonPolyA	Illumina Genome Analyzer II	1.42e+10	2011/07/28	SRR317039_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/SRR317039/SRR317039_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR317/SRR317039/SRR317039_2.fastq.gz
SRR317038	GSM767840:_CshlLong_RnaSeq_HepG2_cytosol_longNonPolyA	Illumina Genome Analyzer II	3.65e+10	2011/07/28	SRR317038_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/SRR317038/SRR317038_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR317/SRR317038/SRR317038_1.fastq.gz
SRR317038	GSM767840:_CshlLong_RnaSeq_HepG2_cytosol_longNonPolyA	Illumina Genome Analyzer II	3.65e+10	2011/07/28	SRR317038_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/SRR317038/SRR317038_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR317/SRR317038/SRR317038_2.fastq.gz
SRR317037	GSM767840:_CshlLong_RnaSeq_HepG2_cytosol_longNonPolyA	Illumina Genome Analyzer II	3.65e+10	2011/07/28	SRR317037_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/SRR317037/SRR317037_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR317/SRR317037/SRR317037_1.fastq.gz
SRR317037	GSM767840:_CshlLong_RnaSeq_HepG2_cytosol_longNonPolyA	Illumina Genome Analyzer II	3.65e+10	2011/07/28	SRR317037_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/SRR317037/SRR317037_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR317/SRR317037/SRR317037_2.fastq.gz
SRR317036	GSM767839:_CshlLong_RnaSeq_HUVEC_cytosol_longNonPolyA	Illumina Genome Analyzer II	1.33e+10	2011/07/28	SRR317036_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/SRR317036/SRR317036_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR317/SRR317036/SRR317036_1.fastq.gz
SRR317036	GSM767839:_CshlLong_RnaSeq_HUVEC_cytosol_longNonPolyA	Illumina Genome Analyzer II	1.33e+10	2011/07/28	SRR317036_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/SRR317036/SRR317036_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR317/SRR317036/SRR317036_2.fastq.gz
SRR317035	GSM767838:_CshlLong_RnaSeq_HeLa-S3_cytosol_longNonPolyA	Illumina Genome Analyzer II	1.16e+10	2011/07/28	SRR317035_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/SRR317035/SRR317035_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR317/SRR317035/SRR317035_1.fastq.gz
SRR317035	GSM767838:_CshlLong_RnaSeq_HeLa-S3_cytosol_longNonPolyA	Illumina Genome Analyzer II	1.16e+10	2011/07/28	SRR317035_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/SRR317035/SRR317035_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR317/SRR317035/SRR317035_2.fastq.gz
SRR315337	GSM765405:_CshlLong_RnaSeq_K562_cell_longPolyA	Illumina Genome Analyzer II	1.13e+10	2011/07/21	SRR315337_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315337/SRR315337_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315337/SRR315337_1.fastq.gz
SRR315337	GSM765405:_CshlLong_RnaSeq_K562_cell_longPolyA	Illumina Genome Analyzer II	1.13e+10	2011/07/21	SRR315337_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315337/SRR315337_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315337/SRR315337_2.fastq.gz
SRR315336	GSM765405:_CshlLong_RnaSeq_K562_cell_longPolyA	Illumina Genome Analyzer II	1.13e+10	2011/07/21	SRR315336_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315336/SRR315336_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315336/SRR315336_1.fastq.gz
SRR315336	GSM765405:_CshlLong_RnaSeq_K562_cell_longPolyA	Illumina Genome Analyzer II	1.13e+10	2011/07/21	SRR315336_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315336/SRR315336_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315336/SRR315336_2.fastq.gz
SRR315335	GSM765404:_CshlLong_RnaSeq_HeLa-S3_cytosol_longPolyA	Illumina Genome Analyzer II	1.11e+10	2011/07/21	SRR315335_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315335/SRR315335_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315335/SRR315335_1.fastq.gz
SRR315335	GSM765404:_CshlLong_RnaSeq_HeLa-S3_cytosol_longPolyA	Illumina Genome Analyzer II	1.11e+10	2011/07/21	SRR315335_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315335/SRR315335_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315335/SRR315335_2.fastq.gz
SRR315334	GSM765404:_CshlLong_RnaSeq_HeLa-S3_cytosol_longPolyA	Illumina Genome Analyzer II	1.11e+10	2011/07/21	SRR315334_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315334/SRR315334_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315334/SRR315334_1.fastq.gz
SRR315334	GSM765404:_CshlLong_RnaSeq_HeLa-S3_cytosol_longPolyA	Illumina Genome Analyzer II	1.11e+10	2011/07/21	SRR315334_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315334/SRR315334_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315334/SRR315334_2.fastq.gz
SRR315333	GSM765403:_CshlLong_RnaSeq_HeLa-S3_nucleus_longPolyA	Illumina Genome Analyzer II	9.30e+09	2011/07/21	SRR315333_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315333/SRR315333_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315333/SRR315333_1.fastq.gz
SRR315333	GSM765403:_CshlLong_RnaSeq_HeLa-S3_nucleus_longPolyA	Illumina Genome Analyzer II	9.30e+09	2011/07/21	SRR315333_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315333/SRR315333_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315333/SRR315333_2.fastq.gz
SRR315332	GSM765403:_CshlLong_RnaSeq_HeLa-S3_nucleus_longPolyA	Illumina Genome Analyzer II	9.30e+09	2011/07/21	SRR315332_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315332/SRR315332_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315332/SRR315332_1.fastq.gz
SRR315332	GSM765403:_CshlLong_RnaSeq_HeLa-S3_nucleus_longPolyA	Illumina Genome Analyzer II	9.30e+09	2011/07/21	SRR315332_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315332/SRR315332_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315332/SRR315332_2.fastq.gz
SRR315331	GSM765402:_CshlLong_RnaSeq_HeLa-S3_cell_longPolyA	Illumina Genome Analyzer II	1.13e+10	2011/07/21	SRR315331_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315331/SRR315331_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315331/SRR315331_1.fastq.gz
SRR315331	GSM765402:_CshlLong_RnaSeq_HeLa-S3_cell_longPolyA	Illumina Genome Analyzer II	1.13e+10	2011/07/21	SRR315331_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315331/SRR315331_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315331/SRR315331_2.fastq.gz
SRR315330	GSM765402:_CshlLong_RnaSeq_HeLa-S3_cell_longPolyA	Illumina Genome Analyzer II	1.13e+10	2011/07/21	SRR315330_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315330/SRR315330_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315330/SRR315330_1.fastq.gz
SRR315330	GSM765402:_CshlLong_RnaSeq_HeLa-S3_cell_longPolyA	Illumina Genome Analyzer II	1.13e+10	2011/07/21	SRR315330_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315330/SRR315330_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315330/SRR315330_2.fastq.gz
SRR315329	GSM765401:_CshlLong_RnaSeq_NHEK_cell_longPolyA	Illumina Genome Analyzer II	2.07e+10	2011/07/21	SRR315329_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315329/SRR315329_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315329/SRR315329_1.fastq.gz
SRR315329	GSM765401:_CshlLong_RnaSeq_NHEK_cell_longPolyA	Illumina Genome Analyzer II	2.07e+10	2011/07/21	SRR315329_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315329/SRR315329_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315329/SRR315329_2.fastq.gz
SRR315328	GSM765401:_CshlLong_RnaSeq_NHEK_cell_longPolyA	Illumina Genome Analyzer II	2.07e+10	2011/07/21	SRR315328_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315328/SRR315328_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315328/SRR315328_1.fastq.gz
SRR315328	GSM765401:_CshlLong_RnaSeq_NHEK_cell_longPolyA	Illumina Genome Analyzer II	2.07e+10	2011/07/21	SRR315328_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315328/SRR315328_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315328/SRR315328_2.fastq.gz
SRR315327	GSM765401:_CshlLong_RnaSeq_NHEK_cell_longPolyA	Illumina Genome Analyzer II	2.07e+10	2011/07/21	SRR315327_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315327/SRR315327_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315327/SRR315327_1.fastq.gz
SRR315327	GSM765401:_CshlLong_RnaSeq_NHEK_cell_longPolyA	Illumina Genome Analyzer II	2.07e+10	2011/07/21	SRR315327_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315327/SRR315327_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315327/SRR315327_2.fastq.gz
SRR315326	GSM765400:_CshlLong_RnaSeq_NHEK_cytosol_longPolyA	Illumina Genome Analyzer II	1.04e+10	2011/07/21	SRR315326_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315326/SRR315326_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315326/SRR315326_1.fastq.gz
SRR315326	GSM765400:_CshlLong_RnaSeq_NHEK_cytosol_longPolyA	Illumina Genome Analyzer II	1.04e+10	2011/07/21	SRR315326_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315326/SRR315326_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315326/SRR315326_2.fastq.gz
SRR315325	GSM765400:_CshlLong_RnaSeq_NHEK_cytosol_longPolyA	Illumina Genome Analyzer II	1.04e+10	2011/07/21	SRR315325_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315325/SRR315325_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315325/SRR315325_1.fastq.gz
SRR315325	GSM765400:_CshlLong_RnaSeq_NHEK_cytosol_longPolyA	Illumina Genome Analyzer II	1.04e+10	2011/07/21	SRR315325_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315325/SRR315325_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315325/SRR315325_2.fastq.gz
SRR315324	GSM765399:_CshlLong_RnaSeq_NHEK_nucleus_longPolyA	Illumina Genome Analyzer II	1.08e+10	2011/07/21	SRR315324_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315324/SRR315324_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315324/SRR315324_1.fastq.gz
SRR315324	GSM765399:_CshlLong_RnaSeq_NHEK_nucleus_longPolyA	Illumina Genome Analyzer II	1.08e+10	2011/07/21	SRR315324_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315324/SRR315324_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315324/SRR315324_2.fastq.gz
SRR315323	GSM765399:_CshlLong_RnaSeq_NHEK_nucleus_longPolyA	Illumina Genome Analyzer II	1.08e+10	2011/07/21	SRR315323_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315323/SRR315323_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315323/SRR315323_1.fastq.gz
SRR315323	GSM765399:_CshlLong_RnaSeq_NHEK_nucleus_longPolyA	Illumina Genome Analyzer II	1.08e+10	2011/07/21	SRR315323_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315323/SRR315323_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315323/SRR315323_2.fastq.gz
SRR315322	GSM765398:_CshlLong_RnaSeq_NHEK_cell_longNonPolyA	Illumina Genome Analyzer II	1.40e+10	2011/07/21	SRR315322_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315322/SRR315322_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315322/SRR315322_1.fastq.gz
SRR315322	GSM765398:_CshlLong_RnaSeq_NHEK_cell_longNonPolyA	Illumina Genome Analyzer II	1.40e+10	2011/07/21	SRR315322_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315322/SRR315322_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315322/SRR315322_2.fastq.gz
SRR315321	GSM765398:_CshlLong_RnaSeq_NHEK_cell_longNonPolyA	Illumina Genome Analyzer II	1.40e+10	2011/07/21	SRR315321_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315321/SRR315321_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315321/SRR315321_1.fastq.gz
SRR315321	GSM765398:_CshlLong_RnaSeq_NHEK_cell_longNonPolyA	Illumina Genome Analyzer II	1.40e+10	2011/07/21	SRR315321_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315321/SRR315321_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315321/SRR315321_2.fastq.gz
SRR315320	GSM765398:_CshlLong_RnaSeq_NHEK_cell_longNonPolyA	Illumina Genome Analyzer II	1.40e+10	2011/07/21	SRR315320_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315320/SRR315320_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315320/SRR315320_1.fastq.gz
SRR315320	GSM765398:_CshlLong_RnaSeq_NHEK_cell_longNonPolyA	Illumina Genome Analyzer II	1.40e+10	2011/07/21	SRR315320_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR315/SRR315320/SRR315320_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR315/SRR315320/SRR315320_2.fastq.gz
